study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
PRJEB9586	SAMEA3302816	ERX1104482	ERR1419150	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419150/ERR1419150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419150/ERR1419150_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419150/LP6005441-DNA_G02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419150/LP6005441-DNA_G02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419150	
PRJEB9586	SAMEA3302790	ERX1104505	ERR1419154	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419154/ERR1419154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419154/ERR1419154_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419154/LP6005441-DNA_G06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419154/LP6005441-DNA_G06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419154	
PRJEB9586	SAMEA3302866	ERX1104512	ERR1419155	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419155/ERR1419155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419155/ERR1419155_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419155/LP6005441-DNA_G07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419155/LP6005441-DNA_G07_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419155	
PRJEB9586	SAMEA3302673	ERX1104483	ERR1419161	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419161/ERR1419161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/001/ERR1419161/ERR1419161_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419161/LP6005441-DNA_H02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419161/LP6005441-DNA_H02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/001/ERR1419161	
PRJEB9586	SAMEA3302845	ERX1104498	ERR1419163	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419163/ERR1419163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419163/ERR1419163_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419163/LP6005441-DNA_H05_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419163/LP6005441-DNA_H05_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419163	
PRJEB9586	SAMEA3302904	ERX1104513	ERR1419165	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419165/ERR1419165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419165/ERR1419165_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419165/LP6005441-DNA_H07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419165/LP6005441-DNA_H07_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419165	
PRJEB9586	SAMEA3302718	ERX1104484	ERR1419172	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419172/ERR1419172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419172/ERR1419172_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419172/LP6005442-DNA_A03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419172/LP6005442-DNA_A03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419172	
PRJEB9586	SAMEA3302628	ERX1104491	ERR1419175	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419175/ERR1419175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/005/ERR1419175/ERR1419175_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419175/LP6005442-DNA_A10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419175/LP6005442-DNA_A10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/005/ERR1419175	
PRJEB9586	SAMEA3302789	ERX1104533	ERR1419177	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419177/ERR1419177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419177/ERR1419177_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419177/LP6005442-DNA_A12_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419177/LP6005442-DNA_A12_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419177	
PRJEB9586	SAMEA3302678	ERX1104499	ERR1419182	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419182/ERR1419182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419182/ERR1419182_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419182/LP6005442-DNA_B08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419182/LP6005442-DNA_B08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419182	
PRJEB9586	SAMEA3302640	ERX1104521	ERR1419184	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419184/ERR1419184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/004/ERR1419184/ERR1419184_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419184/LP6005442-DNA_B11_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419184/LP6005442-DNA_B11_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/004/ERR1419184	
PRJEB9586	SAMEA3302874	ERX1104502	ERR1419187	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419187/ERR1419187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419187/ERR1419187_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419187/LP6005442-DNA_C04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419187/LP6005442-DNA_C04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419187	
PRJEB9586	SAMEA3302755	ERX1104526	ERR1419190	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419190/ERR1419190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/000/ERR1419190/ERR1419190_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419190/LP6005442-DNA_D01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419190/LP6005442-DNA_D01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/000/ERR1419190	
PRJEB9586	SAMEA3302820	ERX1104469	ERR1419192	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419192/ERR1419192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/002/ERR1419192/ERR1419192_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419192/LP6005442-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419192/LP6005442-DNA_D03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/002/ERR1419192	
PRJEB9586	SAMEA3302837	ERX1104501	ERR1419193	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419193/ERR1419193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/003/ERR1419193/ERR1419193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419193/LP6005442-DNA_D08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419193/LP6005442-DNA_D08_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/003/ERR1419193	
PRJEB9586	SAMEA3302729	ERX1104531	ERR1419197	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419197/ERR1419197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/007/ERR1419197/ERR1419197_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419197/LP6005442-DNA_E04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419197/LP6005442-DNA_E04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/007/ERR1419197	
PRJEB9586	SAMEA3302745	ERX1104468	ERR1419198	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419198/ERR1419198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR141/008/ERR1419198/ERR1419198_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419198/LP6005442-DNA_E07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR141/ERR1419198/LP6005442-DNA_E07_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR141/008/ERR1419198	
PRJEB9586	SAMEA3302840	ERX1097977	ERR1625857	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/007/ERR1625857/ERR1625857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR162/007/ERR1625857/ERR1625857_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625857/LP6005441-DNA_F04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1625857/LP6005441-DNA_F04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR162/007/ERR1625857	
PRJEB9586	SAMEA3302745	ERX1104468	ERR1025598	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1025598/ERR1025598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/008/ERR1025598/ERR1025598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025598/LP6005442-DNA_E07.bam		
PRJEB9586	SAMEA3302884	ERX1104470	ERR1025600	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025600/ERR1025600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025600/ERR1025600_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025600/LP6005442-DNA_D09.bam		
PRJEB9586	SAMEA3302779	ERX1104473	ERR1025603	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025603/ERR1025603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025603/ERR1025603_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025603/LP6005441-DNA_E10.bam		
PRJEB9586	SAMEA3302693	ERX1104479	ERR1025609	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025609/ERR1025609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025609/ERR1025609_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025609/LP6005442-DNA_D02.bam		
PRJEB9586	SAMEA3302823	ERX1104481	ERR1025611	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1025611/ERR1025611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1025611/ERR1025611_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025611/LP6005441-DNA_E02.bam		
PRJEB9586	SAMEA3302673	ERX1104483	ERR1025613	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025613/ERR1025613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025613/ERR1025613_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025613/LP6005441-DNA_H02.bam		
PRJEB9586	SAMEA3302870	ERX1104489	ERR1025619	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025619/ERR1025619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025619/ERR1025619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025619/LP6005441-DNA_G04.bam		
PRJEB9586	SAMEA3302707	ERX1104490	ERR1025620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025620/ERR1025620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/000/ERR1025620/ERR1025620_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025620/LP6005442-DNA_E10.bam		
PRJEB9586	SAMEA3302881	ERX1104492	ERR1025622	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1025622/ERR1025622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/002/ERR1025622/ERR1025622_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025622/LP6005442-DNA_B10.bam		
PRJEB9586	SAMEA3302749	ERX1104495	ERR1025625	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1025625/ERR1025625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/005/ERR1025625/ERR1025625_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025625/LP6005441-DNA_F05.bam		
PRJEB9586	SAMEA3302880	ERX1104497	ERR1025627	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1025627/ERR1025627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1025627/ERR1025627_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025627/LP6005441-DNA_G05.bam		
PRJEB9586	SAMEA3302678	ERX1104499	ERR1025629	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025629/ERR1025629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/009/ERR1025629/ERR1025629_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025629/LP6005442-DNA_B08.bam		
PRJEB9586	SAMEA3302761	ERX1104504	ERR1025634	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1025634/ERR1025634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/004/ERR1025634/ERR1025634_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025634/LP6005441-DNA_F06.bam		
PRJEB9586	SAMEA3302613	ERX1104507	ERR1025637	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1025637/ERR1025637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/007/ERR1025637/ERR1025637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025637/LP6005442-DNA_D11.bam		
PRJEB9586	SAMEA3302904	ERX1104513	ERR1025643	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025643/ERR1025643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025643/ERR1025643_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025643/LP6005441-DNA_H07.bam		
PRJEB9586	SAMEA3302893	ERX1104516	ERR1025646	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025646/ERR1025646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/006/ERR1025646/ERR1025646_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025646/LP6005441-DNA_E09.bam		
PRJEB9586	SAMEA3302640	ERX1104521	ERR1025651	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1025651/ERR1025651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/001/ERR1025651/ERR1025651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025651/LP6005442-DNA_B11.bam		
PRJEB9586	SAMEA3302789	ERX1104533	ERR1025663	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025663/ERR1025663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR102/003/ERR1025663/ERR1025663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR102/ERR1025663/LP6005442-DNA_A12.bam		
PRJEB9586	SAMEA3302751	ERX1104530	ERR1346534	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346534/ERR1346534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1346534/ERR1346534_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1346534/LP6005442-DNA_C10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1346534/LP6005442-DNA_C10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1346534	
PRJEB9586	SAMEA3302810	ERX1418107	ERR1347660	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347660/ERR1347660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347660/ERR1347660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347660/LP6005442-DNA_F09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347660/LP6005442-DNA_F09_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/000/ERR1347660	
PRJEB9586	SAMEA3302732	ERX1418115	ERR1347668	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347668/ERR1347668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/008/ERR1347668/ERR1347668_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347668/LP6005442-DNA_G07_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347668/LP6005442-DNA_G07_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/008/ERR1347668	
PRJEB9586	SAMEA3302793	ERX1418120	ERR1347673	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347673/ERR1347673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347673/ERR1347673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347673/LP6005442-DNA_H01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347673/LP6005442-DNA_H01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/003/ERR1347673	
PRJEB9586	SAMEA3302735	ERX1418121	ERR1347674	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347674/ERR1347674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/004/ERR1347674/ERR1347674_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347674/LP6005442-DNA_H03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347674/LP6005442-DNA_H03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/004/ERR1347674	
PRJEB9586	SAMEA3302664	ERX1418122	ERR1347675	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347675/ERR1347675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347675/ERR1347675_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347675/LP6005442-DNA_H04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347675/LP6005442-DNA_H04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/005/ERR1347675	
PRJEB9586	SAMEA3302774	ERX1418123	ERR1347676	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347676/ERR1347676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347676/ERR1347676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347676/LP6005442-DNA_H09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347676/LP6005442-DNA_H09_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/006/ERR1347676	
PRJEB9586	SAMEA3302802	ERX1418152	ERR1347705	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347705/ERR1347705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347705/ERR1347705_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347705/LP6005443-DNA_D02_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347705/LP6005443-DNA_D02_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/005/ERR1347705	
PRJEB9586	SAMEA3302660	ERX1418153	ERR1347706	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347706/ERR1347706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR1347706/ERR1347706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347706/LP6005443-DNA_D03_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347706/LP6005443-DNA_D03_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/006/ERR1347706	
PRJEB9586	SAMEA3302806	ERX1418154	ERR1347707	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347707/ERR1347707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/007/ERR1347707/ERR1347707_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347707/LP6005443-DNA_D04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347707/LP6005443-DNA_D04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/007/ERR1347707	
PRJEB9586	SAMEA3302778	ERX1418156	ERR1347709	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347709/ERR1347709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/009/ERR1347709/ERR1347709_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347709/LP6005443-DNA_D06_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347709/LP6005443-DNA_D06_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/009/ERR1347709	
PRJEB9586	SAMEA3302911	ERX1418159	ERR1347712	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347712/ERR1347712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/002/ERR1347712/ERR1347712_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347712/LP6005443-DNA_D09_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347712/LP6005443-DNA_D09_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/002/ERR1347712	
PRJEB9586	SAMEA3302832	ERX1418160	ERR1347713	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347713/ERR1347713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/003/ERR1347713/ERR1347713_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347713/LP6005443-DNA_E01_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347713/LP6005443-DNA_E01_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/003/ERR1347713	
PRJEB9586	SAMEA3302797	ERX1418167	ERR1347720	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347720/ERR1347720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/000/ERR1347720/ERR1347720_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347720/LP6005443-DNA_E10_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347720/LP6005443-DNA_E10_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/000/ERR1347720	
PRJEB9586	SAMEA3302762	ERX1418172	ERR1347725	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347725/ERR1347725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/005/ERR1347725/ERR1347725_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347725/LP6005443-DNA_F04_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR134/ERR1347725/LP6005443-DNA_F04_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR134/005/ERR1347725	
