Sample Name	Site	Country	Extract	Library	Library number	Extract used [µl]	USER enzyme treatment	Library parallel number	Primer concentration [nM each]	PCR Cycles	Sequencing pool (= 1 lane)	Sequencing type and length
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EDTA2	SL11	SL11_8	16.25	yes	SL11_8_2	160	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EDTA2	SL11	SL11_8	16.25	yes	SL11_8_3	160	11	HiSeq_53_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EDTA2	SL11	SL11_8	16.25	yes	SL11_8_4	160	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EDTA2	SL11	SL11_8	16.25	yes	SL11_8_5	160	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EDTA2	SL11	SL11_8	16.25	yes	SL11_8_6	160	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EDTA2	SL11	SL11_8	16.25	yes	SL11_8_7	160	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EDTA2	SL11	SL11_8	16.25	yes	SL11_8_8	160	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EDTA2	SL11	SL11_8	16.25	yes	SL11_8_9	160	11	HiSeq_53_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_1	200	12	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_10	200	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_11	200	11	HiSeq_55_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_12	200	11	HiSeq_55_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_13	200	11	HiSeq_55_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_2	200	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_3	200	11	HiSeq_55_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_4	200	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_5	200	11	HiSeq_55_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_6	200	11	HiSeq_55_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_7	200	11	HiSeq_53_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_8	200	11	HiSeq_55_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL10	SL10_11	16.25	yes	SL10_11_9	200	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_1	200	11	HiSeq_53_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_10	160	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_11	160	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_12	160	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_13	160	11	HiSeq_55_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_2	160	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_3	160	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_4	160	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_5	160	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_6	160	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_7	160	11	HiSeq_56_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_8	160	11	HiSeq_54_LW	SE. 100 cycles
VLASA7	Vlasac	Serbia	SE3_VLASA7_3_EXT1	SL11	SL11_7	16.25	yes	SL11_7_9	160	11	HiSeq_53_LW	SE. 100 cycles
